Dataset,GT,Probability,P1,P2,Run
50,0,0.2679157,33,31,24
50,0,0.24269655,33,32,24
50,0,0.2586242,33,39,24
50,0,0.2969775,33,42,24
50,0,0.30853617,33,98,24
50,0,0.7611553,39,18,24
50,0,0.7166622,39,31,24
50,0,0.71079636,39,33,24
50,0,0.7471709,39,42,24
50,0,0.65424865,39,46,24
50,0,0.9650951,39,63,24
50,0,0.3956082,40,9,24
50,0,0.5133565,40,69,24
50,0,0.7401112,42,18,24
50,0,0.70499265,42,24,24
50,0,0.68775696,42,25,24
50,0,0.7016219,42,26,24
50,0,0.6869187,42,31,24
50,0,0.6612612,42,32,24
50,0,0.6814209,42,33,24
50,0,0.67927516,42,39,24
50,0,0.9400893,42,64,24
50,0,0.3455521,46,18,24
50,0,0.3111432,46,30,24
50,0,0.259299,46,32,24
50,0,0.2744329,46,39,24
50,0,0.34433153,50,18,24
50,0,0.2812122,50,31,24
50,0,0.30589178,54,9,24
50,0,0.2531785,54,17,24
50,0,0.32554254,60,18,24
50,0,0.27711922,62,9,24
50,0,0.2664169,63,39,24
50,0,0.31240624,64,42,24
50,0,0.41960523,69,9,24
50,0,0.5476968,69,40,24
50,0,0.33129215,71,9,24
50,0,0.3537314,74,18,24
50,0,0.31317535,74,26,24
50,0,0.3010588,74,31,24
50,0,0.45934477,76,18,24
50,0,0.40883255,76,24,24
50,0,0.42620552,76,30,24
50,0,0.68924856,76,97,24
50,0,0.31475142,91,9,24
50,0,0.28012118,97,9,24
50,0,0.4474882,97,76,24
50,0,0.35045844,98,18,24
50,0,0.30797994,98,24,24
50,0,0.3063674,98,26,24
50,0,0.319824,98,30,24
50,0,0.27088004,98,32,24
50,0,0.28505737,98,33,24
50,0,0.2691489,7,18,25
50,1,0.6824075,9,12,25
50,1,0.4754814,9,17,25
50,0,0.52859026,9,18,25
50,1,0.7852519,9,23,25
50,1,0.62532467,9,40,25
50,1,0.5499902,9,54,25
50,1,0.64933074,9,62,25
50,1,0.6299112,9,69,25
50,1,0.6408018,9,71,25
50,1,0.79812217,9,91,25
50,1,0.777684,9,97,25
50,0,0.320487,12,9,25
50,0,0.2676018,12,17,25
50,0,0.43449286,17,9,25
50,0,0.5999014,17,12,25
50,0,0.43458945,17,18,25
50,0,0.45195973,17,54,25
50,1,0.9354165,18,7,25
50,0,0.7244223,18,9,25
50,0,0.67834187,18,17,25
50,1,0.8670691,18,20,25
50,1,0.8536848,18,22,25
50,1,0.6984716,18,24,25
50,1,0.68719816,18,25,25
50,1,0.701317,18,26,25
50,1,0.7090953,18,30,25
50,1,0.6759744,18,31,25
50,1,0.6502307,18,32,25
50,1,0.6719318,18,33,25
50,1,0.6620604,18,39,25
50,1,0.71126354,18,42,25
50,1,0.61038905,18,46,25
50,1,0.79837537,18,50,25
50,1,0.8175214,18,60,25
50,1,0.69987535,18,74,25
50,1,0.8352495,18,76,25
50,1,0.7129811,18,98,25
50,0,0.28818527,20,18,25
50,0,0.30847916,22,18,25
50,0,0.2990498,23,9,25
50,0,0.33859834,24,18,25
50,0,0.29695135,24,25,25
50,0,0.3119773,24,26,25
50,0,0.32537878,24,30,25
50,0,0.2968025,24,31,25
50,0,0.29130188,24,33,25
50,0,0.3223365,24,42,25
50,0,0.5012889,24,76,25
50,0,0.33197558,24,98,25
50,0,0.32722533,25,18,25
50,0,0.30985215,25,24,25
50,0,0.3044654,25,26,25
50,0,0.31801802,25,30,25
50,0,0.2797042,25,33,25
50,0,0.31340817,25,42,25
50,0,0.3352002,26,18,25
50,0,0.30675915,26,24,25
50,0,0.29205644,26,25,25
50,0,0.322793,26,30,25
50,0,0.2895384,26,31,25
50,0,0.26070848,26,32,25
50,0,0.278502,26,33,25
50,0,0.32066,26,42,25
50,0,0.30729833,26,74,25
50,0,0.32561943,26,98,25
50,0,0.35312706,30,18,25
50,0,0.3241479,30,24,25
50,0,0.31177676,30,25,25
50,0,0.3238684,30,26,25
50,0,0.30112872,30,31,25
50,0,0.3004845,30,33,25
50,0,0.24565305,30,46,25
50,0,0.514107,30,76,25
50,0,0.3417997,30,98,25
50,0,0.32566044,31,18,25
50,0,0.30019018,31,24,25
50,0,0.30170718,31,26,25
50,0,0.30737013,31,30,25
50,0,0.27367103,31,33,25
50,0,0.26901832,31,39,25
50,0,0.30972284,31,42,25
50,0,0.4191315,31,50,25
50,0,0.3002847,31,74,25
50,0,0.3454362,32,18,25
50,0,0.31424153,32,26,25
50,0,0.28743824,32,33,25
50,0,0.3226823,32,42,25
50,0,0.23719169,32,46,25
50,0,0.33040795,32,98,25
50,0,0.32943067,33,18,25
50,0,0.30446616,33,24,25
50,0,0.29697526,33,25,25
50,0,0.3072786,33,26,25
50,0,0.31569588,33,30,25
50,0,0.28244066,33,31,25
50,0,0.25542745,33,32,25
50,0,0.26938468,33,39,25
50,0,0.30742422,33,42,25
50,0,0.32038873,33,98,25
50,0,0.7419727,39,18,25
50,0,0.6944125,39,31,25
50,0,0.69290525,39,33,25
50,0,0.7274881,39,42,25
50,0,0.63314563,39,46,25
50,0,0.95833856,39,63,25
50,0,0.4167257,40,9,25
50,0,0.5150822,40,69,25
50,0,0.7337281,42,18,25
50,0,0.71038663,42,24,25
50,0,0.6933731,42,25,25
50,0,0.7115165,42,26,25
50,0,0.68831784,42,31,25
50,0,0.65801644,42,32,25
50,0,0.682142,42,33,25
50,0,0.66942674,42,39,25
50,0,0.9420294,42,64,25
50,0,0.33870685,46,18,25
50,0,0.3239454,46,30,25
50,0,0.2648589,46,32,25
50,0,0.2805213,46,39,25
50,0,0.34036198,50,18,25
50,0,0.2983576,50,31,25
50,0,0.32068148,54,9,25
50,0,0.2701421,54,17,25
50,0,0.3143912,60,18,25
50,0,0.28338313,62,9,25
50,0,0.25337565,63,39,25
50,0,0.291057,64,42,25
50,0,0.41531432,69,9,25
50,0,0.51150155,69,40,25
50,0,0.32439014,71,9,25
50,0,0.34071964,74,18,25
50,0,0.312457,74,26,25
50,0,0.29413992,74,31,25
50,0,0.4604417,76,18,25
50,0,0.4245764,76,24,25
50,0,0.4441097,76,30,25
50,0,0.7238746,76,97,25
50,0,0.30478492,91,9,25
50,0,0.29091972,97,9,25
50,0,0.4404481,97,76,25
50,0,0.3451796,98,18,25
50,0,0.31342804,98,24,25
50,0,0.31585482,98,26,25
50,0,0.3238401,98,30,25
50,0,0.26584294,98,32,25
50,0,0.28551105,98,33,25
50,0,0.2772204,7,18,26
50,1,0.6836903,9,12,26
50,1,0.4903915,9,17,26
50,0,0.523705,9,18,26
50,1,0.7899548,9,23,26
50,1,0.6305342,9,40,26
50,1,0.5211726,9,54,26
50,1,0.6387031,9,62,26
50,1,0.6498974,9,69,26
50,1,0.61527723,9,71,26
50,1,0.798998,9,91,26
50,1,0.7807328,9,97,26
50,0,0.33396715,12,9,26
50,0,0.3012101,12,17,26
50,0,0.4373214,17,9,26
50,0,0.60748804,17,12,26
50,0,0.43329546,17,18,26
50,0,0.4412925,17,54,26
50,1,0.94305235,18,7,26
50,0,0.737717,18,9,26
50,0,0.70477945,18,17,26
50,1,0.86333084,18,20,26
50,1,0.854282,18,22,26
50,1,0.69807136,18,24,26
50,1,0.6693536,18,25,26
50,1,0.7044396,18,26,26
50,1,0.729959,18,30,26
50,1,0.7024634,18,31,26
50,1,0.6765044,18,32,26
50,1,0.69602734,18,33,26
50,1,0.68100446,18,39,26
50,1,0.7010246,18,42,26
50,1,0.6247339,18,46,26
50,1,0.7939991,18,50,26
50,1,0.8264911,18,60,26
50,1,0.7185472,18,74,26
50,1,0.8379468,18,76,26
50,1,0.7346663,18,98,26
50,0,0.29546964,20,18,26
50,0,0.31954288,22,18,26
50,0,0.30486813,23,9,26
50,0,0.3409083,24,18,26
50,0,0.28050008,24,25,26
50,0,0.31377828,24,26,26
50,0,0.34417364,24,30,26
50,0,0.3112545,24,31,26
50,0,0.30444518,24,33,26
50,0,0.30650225,24,42,26
50,0,0.4991108,24,76,26
50,0,0.3436593,24,98,26
50,0,0.32905218,25,18,26
50,0,0.301689,25,24,26
50,0,0.3045251,25,26,26
50,0,0.3330857,25,30,26
50,0,0.2953062,25,33,26
50,0,0.2988766,25,42,26
50,0,0.34404674,26,18,26
50,0,0.3032648,26,24,26
50,0,0.27978182,26,25,26
50,0,0.33328417,26,30,26
50,0,0.30998194,26,31,26
50,0,0.2764073,26,32,26
50,0,0.30361196,26,33,26
50,0,0.30333567,26,42,26
50,0,0.32830825,26,74,26
50,0,0.34417808,26,98,26
50,0,0.34486905,30,18,26
50,0,0.3109203,30,24,26
50,0,0.27979723,30,25,26
50,0,0.3186149,30,26,26
50,0,0.31575453,30,31,26
50,0,0.30688187,30,33,26
50,0,0.23892985,30,46,26
50,0,0.5030587,30,76,26
50,0,0.3447384,30,98,26
50,0,0.3372414,31,18,26
50,0,0.30991268,31,24,26
50,0,0.31512633,31,26,26
50,0,0.3386562,31,30,26
50,0,0.30585793,31,33,26
50,0,0.29098746,31,39,26
50,0,0.30706626,31,42,26
50,0,0.42684805,31,50,26
50,0,0.3314259,31,74,26
50,0,0.3286087,32,18,26
50,0,0.31424695,32,26,26
50,0,0.2941503,32,33,26
50,0,0.30275956,32,42,26
50,0,0.23951404,32,46,26
50,0,0.33277965,32,98,26
50,0,0.32230598,33,18,26
50,0,0.28896162,33,24,26
50,0,0.2613233,33,25,26
50,0,0.29162318,33,26,26
50,0,0.31654292,33,30,26
50,0,0.2925596,33,31,26
50,0,0.2637553,33,32,26
50,0,0.27470708,33,39,26
50,0,0.28820068,33,42,26
50,0,0.32225153,33,98,26
50,0,0.74976563,39,18,26
50,0,0.72206134,39,31,26
50,0,0.7172605,39,33,26
50,0,0.7179663,39,42,26
50,0,0.6491406,39,46,26
50,0,0.96364963,39,63,26
50,0,0.43770584,40,9,26
50,0,0.5582829,40,69,26
50,0,0.7439739,42,18,26
50,0,0.7162702,42,24,26
50,0,0.6884325,42,25,26
50,0,0.722064,42,26,26
50,0,0.715118,42,31,26
50,0,0.6865622,42,32,26
50,0,0.7110727,42,33,26
50,0,0.69508535,42,39,26
50,0,0.94603944,42,64,26
50,0,0.33792558,46,18,26
50,0,0.3332904,46,30,26
50,0,0.2832797,46,32,26
50,0,0.28820667,46,39,26
50,0,0.320248,50,18,26
50,0,0.29227734,50,31,26
50,0,0.3126492,54,9,26
50,0,0.28450269,54,17,26
50,0,0.31024718,60,18,26
50,0,0.2923703,62,9,26
50,0,0.26738513,63,39,26
50,0,0.26591006,64,42,26
50,0,0.42925566,69,9,26
50,0,0.5363238,69,40,26
50,0,0.3040228,71,9,26
50,0,0.33886713,74,18,26
50,0,0.3119538,74,26,26
50,0,0.30548847,74,31,26
50,0,0.4594969,76,18,26
50,0,0.42676705,76,24,26
50,0,0.46143892,76,30,26
50,0,0.7414444,76,97,26
50,0,0.30670306,91,9,26
50,0,0.31420285,97,9,26
50,0,0.45245445,97,76,26
50,0,0.33728004,98,18,26
50,0,0.30736974,98,24,26
50,0,0.313635,98,26,26
50,0,0.3340854,98,30,26
50,0,0.28247863,98,32,26
50,0,0.30645686,98,33,26
50,0,0.28885043,7,18,27
50,1,0.67615426,9,12,27
50,1,0.5036427,9,17,27
50,0,0.5161855,9,18,27
50,1,0.7817322,9,23,27
50,1,0.638544,9,40,27
50,1,0.54743016,9,54,27
50,1,0.6419172,9,62,27
50,1,0.65650785,9,69,27
50,1,0.6314495,9,71,27
50,1,0.81114423,9,91,27
50,1,0.79695046,9,97,27
50,0,0.33489203,12,9,27
50,0,0.31819484,12,17,27
50,0,0.42675215,17,9,27
50,0,0.58089244,17,12,27
50,0,0.4143992,17,18,27
50,0,0.44404948,17,54,27
50,1,0.9412984,18,7,27
50,0,0.7386649,18,9,27
50,0,0.7088226,18,17,27
50,1,0.83865476,18,20,27
50,1,0.85100657,18,22,27
50,1,0.69703215,18,24,27
50,1,0.6866893,18,25,27
50,1,0.69700605,18,26,27
50,1,0.71528095,18,30,27
50,1,0.68157536,18,31,27
50,1,0.69136333,18,32,27
50,1,0.685173,18,33,27
50,1,0.69380784,18,39,27
50,1,0.7083732,18,42,27
50,1,0.6275997,18,46,27
50,1,0.80072606,18,50,27
50,1,0.8056729,18,60,27
50,1,0.71718556,18,74,27
50,1,0.8462318,18,76,27
50,1,0.7288682,18,98,27
50,0,0.28304437,20,18,27
50,0,0.31799796,22,18,27
50,0,0.2976142,23,9,27
50,0,0.3406543,24,18,27
50,0,0.29470414,24,25,27
50,0,0.30915576,24,26,27
50,0,0.32951242,24,30,27
50,0,0.29258823,24,31,27
50,0,0.2982088,24,33,27
50,0,0.31874344,24,42,27
50,0,0.5217887,24,76,27
50,0,0.34233695,24,98,27
50,0,0.32694912,25,18,27
50,0,0.30289853,25,24,27
50,0,0.30354574,25,26,27
50,0,0.3190529,25,30,27
50,0,0.29232314,25,33,27
50,0,0.31343555,25,42,27
50,0,0.32115018,26,18,27
50,0,0.29827252,26,24,27
50,0,0.28463796,26,25,27
50,0,0.3111229,26,30,27
50,0,0.27930295,26,31,27
50,0,0.29003403,26,32,27
50,0,0.28554735,26,33,27
50,0,0.30100372,26,42,27
50,0,0.31786567,26,74,27
50,0,0.32775852,26,98,27
50,0,0.36738566,30,18,27
50,0,0.3440031,30,24,27
50,0,0.33115044,30,25,27
50,0,0.33707392,30,26,27
50,0,0.32404563,30,31,27
50,0,0.33185923,30,33,27
50,0,0.27514532,30,46,27
50,0,0.556182,30,76,27
50,0,0.37660548,30,98,27
50,0,0.33629265,31,18,27
50,0,0.31095582,31,24,27
50,0,0.3085949,31,26,27
50,0,0.32570425,31,30,27
50,0,0.2929472,31,33,27
50,0,0.30147806,31,39,27
50,0,0.3156365,31,42,27
50,0,0.4223206,31,50,27
50,0,0.32578593,31,74,27
50,0,0.33408675,32,18,27
50,0,0.30827484,32,26,27
50,0,0.2965208,32,33,27
50,0,0.31651577,32,42,27
50,0,0.24823613,32,46,27
50,0,0.33855546,32,98,27
50,0,0.33293772,33,18,27
50,0,0.3034467,33,24,27
50,0,0.2921628,33,25,27
50,0,0.29888964,33,26,27
50,0,0.32361397,33,30,27
50,0,0.29142562,33,31,27
50,0,0.3025865,33,32,27
50,0,0.30375627,33,39,27
50,0,0.31652868,33,42,27
50,0,0.33203387,33,98,27
50,0,0.7579174,39,18,27
50,0,0.72091454,39,31,27
50,0,0.72381693,39,33,27
50,0,0.74006003,39,42,27
50,0,0.674985,39,46,27
50,0,0.9678891,39,63,27
50,0,0.45126525,40,9,27
50,0,0.5821485,40,69,27
50,0,0.7228155,42,18,27
50,0,0.6998653,42,24,27
50,0,0.6821066,42,25,27
50,0,0.6939816,42,26,27
50,0,0.6769741,42,31,27
50,0,0.69383854,42,32,27
50,0,0.6847512,42,33,27
50,0,0.6933104,42,39,27
50,0,0.9413411,42,64,27
50,0,0.32558805,46,18,27
50,0,0.31466466,46,30,27
50,0,0.29394278,46,32,27
50,0,0.29298598,46,39,27
50,0,0.30505207,50,18,27
50,0,0.26651856,50,31,27
50,0,0.31652802,54,9,27
50,0,0.29403368,54,17,27
50,0,0.29503322,60,18,27
50,0,0.30636957,62,9,27
50,0,0.2965486,63,39,27
50,0,0.2786065,64,42,27
50,0,0.43863016,69,9,27
50,0,0.5499985,69,40,27
50,0,0.29278043,71,9,27
50,0,0.3403744,74,18,27
50,0,0.31020102,74,26,27
50,0,0.29307133,74,31,27
50,0,0.45918936,76,18,27
50,0,0.43083984,76,24,27
50,0,0.44962275,76,30,27
50,0,0.7532582,76,97,27
50,0,0.30940655,91,9,27
50,0,0.32838804,97,9,27
50,0,0.4988661,97,76,27
50,0,0.3295062,98,18,27
50,0,0.29767784,98,24,27
50,0,0.2982624,98,26,27
50,0,0.3183893,98,30,27
50,0,0.29821923,98,32,27
50,0,0.28665993,98,33,27
50,0,0.25853533,7,18,28
50,1,0.6702388,9,12,28
50,1,0.48503208,9,17,28
50,0,0.5026873,9,18,28
50,1,0.7852188,9,23,28
50,1,0.6272848,9,40,28
50,1,0.5435128,9,54,28
50,1,0.6385856,9,62,28
50,1,0.6233473,9,69,28
50,1,0.63003093,9,71,28
50,1,0.8160903,9,91,28
50,1,0.79470676,9,97,28
50,0,0.337533,12,9,28
50,0,0.30162564,12,17,28
50,0,0.40134764,17,9,28
50,0,0.5508694,17,12,28
50,0,0.37369472,17,18,28
50,0,0.41601923,17,54,28
50,1,0.9409219,18,7,28
50,0,0.72356135,18,9,28
50,0,0.6875317,18,17,28
50,1,0.82368076,18,20,28
50,1,0.8289564,18,22,28
50,1,0.6799363,18,24,28
50,1,0.68026274,18,25,28
50,1,0.6891451,18,26,28
50,1,0.6987961,18,30,28
50,1,0.68052644,18,31,28
50,1,0.66729075,18,32,28
50,1,0.6813399,18,33,28
50,1,0.6909246,18,39,28
50,1,0.6960667,18,42,28
50,1,0.6129433,18,46,28
50,1,0.79933673,18,50,28
50,1,0.79042566,18,60,28
50,1,0.701356,18,74,28
50,1,0.8391505,18,76,28
50,1,0.7145395,18,98,28
50,0,0.274613,20,18,28
50,0,0.28898886,22,18,28
50,0,0.2871954,23,9,28
50,0,0.31619003,24,18,28
50,0,0.3030434,24,25,28
50,0,0.3075309,24,26,28
50,0,0.31850812,24,30,28
50,0,0.30077204,24,31,28
50,0,0.2999458,24,33,28
50,0,0.3115897,24,42,28
50,0,0.5131249,24,76,28
50,0,0.34012568,24,98,28
50,0,0.2961298,25,18,28
50,0,0.2798136,25,24,28
50,0,0.28795087,25,26,28
50,0,0.30155933,25,30,28
50,0,0.2775332,25,33,28
50,0,0.29570255,25,42,28
50,0,0.3030436,26,18,28
50,0,0.29449764,26,24,28
50,0,0.29481784,26,25,28
50,0,0.30724052,26,30,28
50,0,0.2890809,26,31,28
50,0,0.27523336,26,32,28
50,0,0.29138133,26,33,28
50,0,0.30891842,26,42,28
50,0,0.31512758,26,74,28
50,0,0.32842764,26,98,28
50,0,0.34676665,30,18,28
50,0,0.33856928,30,24,28
50,0,0.33764938,30,25,28
50,0,0.3414888,30,26,28
50,0,0.32807043,30,31,28
50,0,0.33055177,30,33,28
50,0,0.26969868,30,46,28
50,0,0.5506523,30,76,28
50,0,0.37266263,30,98,28
50,0,0.3261923,31,18,28
50,0,0.31229368,31,24,28
50,0,0.31787354,31,26,28
50,0,0.32482338,31,30,28
50,0,0.31163657,31,33,28
50,0,0.3157731,31,39,28
50,0,0.3253314,31,42,28
50,0,0.45399615,31,50,28
50,0,0.33261007,31,74,28
50,0,0.32359785,32,18,28
50,0,0.30972198,32,26,28
50,0,0.30259103,32,33,28
50,0,0.3176539,32,42,28
50,0,0.24764495,32,46,28
50,0,0.3401493,32,98,28
50,0,0.31256053,33,18,28
50,0,0.29735175,33,24,28
50,0,0.2997388,33,25,28
50,0,0.31154928,33,26,28
50,0,0.31917414,33,30,28
50,0,0.29826468,33,31,28
50,0,0.2860452,33,32,28
50,0,0.3139896,33,39,28
50,0,0.31285697,33,42,28
50,0,0.33130637,33,98,28
50,0,0.75326353,39,18,28
50,0,0.73771524,39,31,28
50,0,0.7394917,39,33,28
50,0,0.75346804,39,42,28
50,0,0.6826177,39,46,28
50,0,0.97066057,39,63,28
50,0,0.42438647,40,9,28
50,0,0.52128667,40,69,28
50,0,0.7130852,42,18,28
50,0,0.6976185,42,24,28
50,0,0.6983383,42,25,28
50,0,0.7011877,42,26,28
50,0,0.69779426,42,31,28
50,0,0.68198913,42,32,28
50,0,0.6947004,42,33,28
50,0,0.71022755,42,39,28
50,0,0.9436408,42,64,28
50,0,0.30360582,46,18,28
50,0,0.30496746,46,30,28
50,0,0.268242,46,32,28
50,0,0.29279628,46,39,28
50,0,0.2959097,50,18,28
50,0,0.27299434,50,31,28
50,0,0.3327624,54,9,28
50,0,0.30770537,54,17,28
50,0,0.28642663,60,18,28
50,0,0.27312568,62,9,28
50,0,0.30672184,63,39,28
50,0,0.26514253,64,42,28
50,0,0.42998815,69,9,28
50,0,0.5213363,69,40,28
50,0,0.28482836,71,9,28
50,0,0.3126876,74,18,28
50,0,0.30330384,74,26,28
50,0,0.29410225,74,31,28
50,0,0.4388462,76,18,28
50,0,0.42490172,76,24,28
50,0,0.4393166,76,30,28
50,0,0.7534633,76,97,28
50,0,0.29426923,91,9,28
50,0,0.32415354,97,9,28
50,0,0.4946078,97,76,28
50,0,0.31704605,98,18,28
50,0,0.29843622,98,24,28
50,0,0.3043359,98,26,28
50,0,0.31806353,98,30,28
50,0,0.28644007,98,32,28
50,0,0.29837915,98,33,28
50,0,0.2880097,7,18,29
50,1,0.6941501,9,12,29
50,1,0.47964677,9,17,29
50,0,0.50963,9,18,29
50,1,0.8032234,9,23,29
50,1,0.64617425,9,40,29
50,1,0.5548892,9,54,29
50,1,0.6350021,9,62,29
50,1,0.6475014,9,69,29
50,1,0.6356694,9,71,29
50,1,0.8351375,9,91,29
50,1,0.77440274,9,97,29
50,0,0.33502167,12,9,29
50,0,0.2922494,12,17,29
50,0,0.41912904,17,9,29
50,0,0.5824983,17,12,29
50,0,0.38630116,17,18,29
50,0,0.4380968,17,54,29
50,1,0.95001173,18,7,29
50,0,0.7332617,18,9,29
50,0,0.6924537,18,17,29
50,1,0.8325587,18,20,29
50,1,0.8401593,18,22,29
50,1,0.7065104,18,24,29
50,1,0.6742646,18,25,29
50,1,0.714246,18,26,29
50,1,0.70715225,18,30,29
50,1,0.68044823,18,31,29
50,1,0.68056536,18,32,29
50,1,0.67563236,18,33,29
50,1,0.7054963,18,39,29
50,1,0.7099875,18,42,29
50,1,0.6331093,18,46,29
50,1,0.809423,18,50,29
50,1,0.80010235,18,60,29
50,1,0.7018936,18,74,29
50,1,0.8534486,18,76,29
50,1,0.7313184,18,98,29
50,0,0.28322098,20,18,29
50,0,0.29456776,22,18,29
50,0,0.28736138,23,9,29
50,0,0.33260837,24,18,29
50,0,0.29286227,24,25,29
50,0,0.32835442,24,26,29
50,0,0.3274367,24,30,29
50,0,0.29845425,24,31,29
50,0,0.2887339,24,33,29
50,0,0.3280596,24,42,29
50,0,0.5316142,24,76,29
50,0,0.35520253,24,98,29
50,0,0.28780028,25,18,29
50,0,0.29039738,25,24,29
50,0,0.2886808,25,26,29
50,0,0.28833652,25,30,29
50,0,0.26029623,25,33,29
50,0,0.28962484,25,42,29
50,0,0.3141465,26,18,29
50,0,0.30179092,26,24,29
50,0,0.27429226,26,25,29
50,0,0.30375126,26,30,29
50,0,0.2826377,26,31,29
50,0,0.27765122,26,32,29
50,0,0.27393788,26,33,29
50,0,0.31343308,26,42,29
50,0,0.29791138,26,74,29
50,0,0.3328053,26,98,29
50,0,0.36288288,30,18,29
50,0,0.3632151,30,24,29
50,0,0.32679594,30,25,29
50,0,0.36625516,30,26,29
50,0,0.33136725,30,31,29
50,0,0.31939608,30,33,29
50,0,0.28652802,30,46,29
50,0,0.56333977,30,76,29
50,0,0.38746482,30,98,29
50,0,0.32213813,31,18,29
50,0,0.3204884,31,24,29
50,0,0.32696134,31,26,29
50,0,0.31875953,31,30,29
50,0,0.29331422,31,33,29
50,0,0.31273198,31,39,29
50,0,0.32198274,31,42,29
50,0,0.45097852,31,50,29
50,0,0.31281787,31,74,29
50,0,0.31244558,32,18,29
50,0,0.32059082,32,26,29
50,0,0.27650782,32,33,29
50,0,0.31644654,32,42,29
50,0,0.24289419,32,46,29
50,0,0.33964083,32,98,29
50,0,0.31774512,33,18,29
50,0,0.3071748,33,24,29
50,0,0.27848703,33,25,29
50,0,0.31433842,33,26,29
50,0,0.31070402,33,30,29
50,0,0.2776087,33,31,29
50,0,0.28263098,33,32,29
50,0,0.30708814,33,39,29
50,0,0.31535143,33,42,29
50,0,0.34053653,33,98,29
50,0,0.7554209,39,18,29
50,0,0.72864276,39,31,29
50,0,0.7247799,39,33,29
50,0,0.7564488,39,42,29
50,0,0.6874502,39,46,29
50,0,0.97318155,39,63,29
50,0,0.44367686,40,9,29
50,0,0.56574637,40,69,29
50,0,0.7159684,42,18,29
50,0,0.7094032,42,24,29
50,0,0.6832977,42,25,29
50,0,0.7202044,42,26,29
50,0,0.68213063,42,31,29
50,0,0.68449736,42,32,29
50,0,0.6789673,42,33,29
50,0,0.7063825,42,39,29
50,0,0.946879,42,64,29
50,0,0.2970595,46,18,29
50,0,0.2970527,46,30,29
50,0,0.26990753,46,32,29
50,0,0.28591624,46,39,29
50,0,0.29561555,50,18,29
50,0,0.25984505,50,31,29
50,0,0.31566417,54,9,29
50,0,0.26917753,54,17,29
50,0,0.2852482,60,18,29
50,0,0.2791672,62,9,29
50,0,0.31846598,63,39,29
50,0,0.29133016,64,42,29
50,0,0.42305568,69,9,29
50,0,0.53958726,69,40,29
50,0,0.29148266,71,9,29
50,0,0.30449352,74,18,29
50,0,0.30568087,74,26,29
50,0,0.27444664,74,31,29
50,0,0.41466466,76,18,29
50,0,0.41054136,76,24,29
50,0,0.41474,76,30,29
50,0,0.70950055,76,97,29
50,0,0.29977396,91,9,29
50,0,0.3202397,97,9,29
50,0,0.4891044,97,76,29
50,0,0.3114467,98,18,29
50,0,0.30859002,98,24,29
50,0,0.31279406,98,26,29
50,0,0.3073543,98,30,29
50,0,0.28366393,98,32,29
50,0,0.2800159,98,33,29
50,0,0.30879238,7,18,30
50,1,0.64833176,9,12,30
50,1,0.45469713,9,17,30
50,0,0.482091,9,18,30
50,1,0.7669015,9,23,30
50,1,0.6194423,9,40,30
50,1,0.49844462,9,54,30
50,1,0.5827638,9,62,30
50,1,0.6090516,9,69,30
50,1,0.59358734,9,71,30
50,1,0.8016622,9,91,30
50,1,0.7473054,9,97,30
50,0,0.35820815,12,9,30
50,0,0.31791398,12,17,30
50,0,0.4049764,17,9,30
50,0,0.5508397,17,12,30
50,0,0.38573447,17,18,30
50,0,0.3974506,17,54,30
50,1,0.95563155,18,7,30
50,0,0.750917,18,9,30
50,0,0.7096262,18,17,30
50,1,0.8570626,18,20,30
50,1,0.8607713,18,22,30
50,1,0.7006227,18,24,30
50,1,0.6864377,18,25,30
50,1,0.70619917,18,26,30
50,1,0.7333481,18,30,30
50,1,0.6888374,18,31,30
50,1,0.6843428,18,32,30
50,1,0.6876365,18,33,30
50,1,0.7180547,18,39,30
50,1,0.7357724,18,42,30
50,1,0.6274353,18,46,30
50,1,0.81944025,18,50,30
50,1,0.82267314,18,60,30
50,1,0.7137707,18,74,30
50,1,0.8471762,18,76,30
50,1,0.73811185,18,98,30
50,0,0.27975762,20,18,30
50,0,0.30497077,22,18,30
50,0,0.30030626,23,9,30
50,0,0.34907198,24,18,30
50,0,0.29264987,24,25,30
50,0,0.31257713,24,26,30
50,0,0.34805173,24,30,30
50,0,0.30078065,24,31,30
50,0,0.29496455,24,33,30
50,0,0.3510427,24,42,30
50,0,0.51863205,24,76,30
50,0,0.34887114,24,98,30
50,0,0.3103644,25,18,30
50,0,0.2814069,25,24,30
50,0,0.28400123,25,26,30
50,0,0.31181046,25,30,30
50,0,0.2654528,25,33,30
50,0,0.31398442,25,42,30
50,0,0.31261587,26,18,30
50,0,0.2822215,26,24,30
50,0,0.26454535,26,25,30
50,0,0.31189403,26,30,30
50,0,0.27031118,26,31,30
50,0,0.2637475,26,32,30
50,0,0.2605169,26,33,30
50,0,0.3148552,26,42,30
50,0,0.2956706,26,74,30
50,0,0.32084256,26,98,30
50,0,0.34845832,30,18,30
50,0,0.31649673,30,24,30
50,0,0.30144304,30,25,30
50,0,0.31808108,30,26,30
50,0,0.30142865,30,31,30
50,0,0.2976373,30,33,30
50,0,0.25603768,30,46,30
50,0,0.52079093,30,76,30
50,0,0.35472032,30,98,30
50,0,0.33622235,31,18,30
50,0,0.3016167,31,24,30
50,0,0.30816218,31,26,30
50,0,0.3359238,31,30,30
50,0,0.28844762,31,33,30
50,0,0.31815198,31,39,30
50,0,0.33309406,31,42,30
50,0,0.45342237,31,50,30
