,Source,Explainer,Probability,P1,P2,Run
559,Wisconsin,Beta,0.5993047,98,171,2
560,Wisconsin,Beta,0.5618684,98,172,2
561,Wisconsin,Beta,0.56563514,98,125,2
562,Wisconsin,Beta,0.6334206,98,8,2
563,Wisconsin,Beta,0.5506466,98,123,2
564,Wisconsin,Beta,0.6007882,98,145,2
565,Wisconsin,Beta,0.4938375,98,111,2
566,Wisconsin,Beta,0.5201124,98,139,2
567,Wisconsin,Beta,0.51291084,98,137,2
568,Wisconsin,Beta,0.5483873,98,76,2
569,Wisconsin,Beta,0.67048275,98,45,2
570,Wisconsin,Beta,0.52906775,98,238,2
571,Wisconsin,Beta,0.6324979,98,15,2
572,Wisconsin,Beta,0.4992128,98,153,2
573,Wisconsin,Beta,0.61744493,98,32,2
574,Wisconsin,Beta,0.5382549,98,235,2
575,Wisconsin,Beta,0.6544515,98,230,2
576,Wisconsin,Beta,0.6217359,98,237,2
577,Wisconsin,Beta,0.59776926,98,192,2
578,Wisconsin,Beta,0.629525,98,168,2
579,Wisconsin,Beta,0.5833593,98,173,2
580,Wisconsin,Beta,0.53073555,98,28,2
581,Wisconsin,Beta,0.5287777,98,104,2
582,Wisconsin,Beta,0.51810086,98,124,2
583,Wisconsin,Beta,0.52692896,98,135,2
584,Wisconsin,Beta,0.64143634,98,2,2
585,Wisconsin,Beta,0.5640223,98,68,2
586,Wisconsin,Beta,0.4701521,98,205,2
587,Wisconsin,Beta,0.50124234,98,169,2
588,Wisconsin,Beta,0.4915105,98,229,2
589,Wisconsin,Beta,0.6364241,98,88,2
590,Wisconsin,Beta,0.6356415,98,16,2
591,Wisconsin,Beta,0.57730013,98,157,2
592,Wisconsin,Beta,0.48357323,98,1,2
593,Wisconsin,Beta,0.498729,98,227,2
594,Wisconsin,Beta,0.49390844,98,154,2
595,Wisconsin,Beta,0.52840334,98,10,2
596,Wisconsin,Beta,0.6283306,98,184,2
597,Wisconsin,Beta,0.5315753,98,22,2
598,Wisconsin,Beta,0.55628645,98,75,2
599,Wisconsin,Beta,0.5760856,98,220,2
600,Wisconsin,Beta,0.5664456,98,216,2
601,Wisconsin,Beta,0.5614584,98,12,2
602,Wisconsin,Beta,0.6523845,98,80,2
603,Wisconsin,Beta,0.535839,98,146,2
604,Wisconsin,Beta,0.5725336,98,95,2
605,Wisconsin,Beta,0.52446765,98,209,2
606,Wisconsin,Beta,0.63079584,98,94,2
607,Wisconsin,Beta,0.59042543,98,133,2
608,Wisconsin,Beta,0.59040004,98,187,2
609,Wisconsin,Beta,0.5173114,98,55,2
610,Wisconsin,Beta,0.5466064,98,129,2
611,Wisconsin,Beta,0.5494213,98,78,2
612,Wisconsin,Beta,0.48090875,98,189,2
613,Wisconsin,Beta,0.45778593,98,93,2
614,Wisconsin,Beta,0.6251797,98,92,2
615,Wisconsin,Beta,0.5782382,98,182,2
616,Wisconsin,Beta,0.5697823,98,14,2
617,Wisconsin,Beta,0.60885525,98,11,2
618,Wisconsin,Beta,0.45496407,98,47,2
619,Wisconsin,Beta,0.5486951,98,193,2
620,Wisconsin,Beta,0.55453944,98,126,2
621,Wisconsin,Beta,0.5472566,98,37,2
622,Wisconsin,Beta,0.5632696,98,40,2
623,Wisconsin,Beta,0.51992065,98,99,2
624,Wisconsin,Beta,0.5503153,98,130,2
625,Wisconsin,Beta,0.6695022,98,18,2
626,Wisconsin,Beta,0.57799196,98,155,2
627,Wisconsin,Beta,0.58706075,98,35,2
628,Wisconsin,Beta,0.61045367,98,203,2
629,Wisconsin,Beta,0.52745545,98,134,2
630,Wisconsin,Beta,0.6362395,98,56,2
631,Wisconsin,Beta,0.5089296,98,69,2
632,Wisconsin,Beta,0.5243055,98,23,2
633,Wisconsin,Beta,0.5406555,98,167,2
634,Wisconsin,Beta,0.5981706,98,202,2
635,Wisconsin,Beta,0.51363814,98,105,2
636,Wisconsin,Beta,0.58989733,98,183,2
637,Wisconsin,Beta,0.52255255,98,44,2
638,Wisconsin,Beta,0.55008006,98,77,2
639,Wisconsin,Beta,0.50183964,98,13,2
640,Wisconsin,Beta,0.38073418,98,58,2
641,Wisconsin,Beta,0.56111854,98,218,2
642,Wisconsin,Beta,0.55733967,64,57,2
643,Wisconsin,Beta,0.5174375,64,234,2
644,Wisconsin,Beta,0.5455326,64,12,2
645,Wisconsin,Beta,0.61892706,212,75,2
646,Wisconsin,Beta,0.3869975,231,185,2
647,Wisconsin,Beta,0.43686676,231,143,2
648,Wisconsin,Beta,0.45451406,231,75,2
649,Wisconsin,Beta,0.59215134,198,231,2
650,Wisconsin,Beta,0.52609,198,147,2
651,Wisconsin,Beta,0.6000468,186,147,2
652,Wisconsin,Beta,0.5147893,186,67,2
653,Wisconsin,Beta,0.5008505,186,131,2
654,Wisconsin,Beta,0.5072606,186,160,2
655,Wisconsin,Beta,0.54458064,186,238,2
656,Wisconsin,Beta,0.6470351,186,15,2
657,Wisconsin,Beta,0.50844526,244,138,2
658,Wisconsin,Beta,0.50518924,244,187,2
659,Wisconsin,Beta,0.6109482,147,198,2
660,Wisconsin,Beta,0.5032682,147,67,2
661,Wisconsin,Beta,0.49465898,147,160,2
662,Wisconsin,Beta,0.53445697,147,238,2
663,Wisconsin,Beta,0.6744757,147,151,2
664,Wisconsin,Beta,0.63050646,147,184,2
665,Wisconsin,Beta,0.44218573,86,204,2
666,Wisconsin,Beta,0.43920782,86,52,2
667,Wisconsin,Beta,0.58388466,103,29,2
668,Wisconsin,Beta,0.5961449,103,41,2
669,Wisconsin,Beta,0.5904254,103,51,2
670,Wisconsin,Beta,0.39940685,163,93,2
671,Wisconsin,Beta,0.5499953,175,36,2
672,Wisconsin,Beta,0.39630213,188,128,2
673,Wisconsin,Beta,0.47362518,188,178,2
674,Wisconsin,Beta,0.5313589,188,173,2
675,Wisconsin,Beta,0.54221,128,188,2
676,Wisconsin,Beta,0.5328473,128,207,2
677,Wisconsin,Beta,0.5124154,128,178,2
678,Wisconsin,Beta,0.5718205,128,173,2
679,Wisconsin,Beta,0.5438806,207,208,2
680,Wisconsin,Beta,0.5182559,207,178,2
681,Wisconsin,Beta,0.5716803,207,173,2
682,Wisconsin,Beta,0.5793915,208,178,2
683,Wisconsin,Beta,0.63407785,208,173,2
684,Wisconsin,Beta,0.54874957,190,204,2
685,Wisconsin,Beta,0.5458796,190,52,2
686,Wisconsin,Beta,0.4724792,176,53,2
687,Wisconsin,Beta,0.3438951,102,85,2
688,Wisconsin,Beta,0.4497728,102,31,2
689,Wisconsin,Beta,0.5168726,48,221,2
690,Wisconsin,Beta,0.57469296,48,211,2
691,Wisconsin,Beta,0.5340459,114,204,2
692,Wisconsin,Beta,0.5340021,114,52,2
693,Wisconsin,Beta,0.6003342,170,243,2
694,Wisconsin,Beta,0.6105192,170,6,2
695,Wisconsin,Beta,0.6053151,170,54,2
696,Wisconsin,Beta,0.6284586,170,35,2
697,Wisconsin,Beta,0.5541832,243,170,2
698,Wisconsin,Beta,0.50269955,6,170,2
699,Wisconsin,Beta,0.52052283,57,204,2
700,Wisconsin,Beta,0.51665014,57,52,2
701,Wisconsin,Beta,0.55802536,211,97,2
702,Wisconsin,Beta,0.5580173,211,115,2
703,Wisconsin,Beta,0.5922124,211,5,2
704,Wisconsin,Beta,0.67422444,29,41,2
705,Wisconsin,Beta,0.66686106,29,126,2
706,Wisconsin,Beta,0.58420724,233,142,2
707,Wisconsin,Beta,0.4904662,144,144,2
708,Wisconsin,Beta,0.49239102,144,12,2
709,Wisconsin,Beta,0.6188907,108,144,2
710,Wisconsin,Beta,0.54824734,118,198,2
711,Wisconsin,Beta,0.48666573,118,37,2
712,Wisconsin,Beta,0.5077875,96,217,2
713,Wisconsin,Beta,0.61555254,96,112,2
714,Wisconsin,Beta,0.5589999,20,170,2
715,Wisconsin,Beta,0.5767141,20,243,2
716,Wisconsin,Beta,0.5939505,20,149,2
717,Wisconsin,Beta,0.605055,20,35,2
718,Wisconsin,Beta,0.516925,204,190,2
719,Wisconsin,Beta,0.5790693,204,57,2
720,Wisconsin,Beta,0.57106334,204,97,2
721,Wisconsin,Beta,0.57700276,204,115,2
722,Wisconsin,Beta,0.47232392,204,49,2
723,Wisconsin,Beta,0.6167631,204,66,2
724,Wisconsin,Beta,0.61173147,204,5,2
725,Wisconsin,Beta,0.48357168,97,211,2
726,Wisconsin,Beta,0.6172652,97,45,2
727,Wisconsin,Beta,0.57732654,97,168,2
728,Wisconsin,Beta,0.5047843,0,20,2
729,Wisconsin,Beta,0.5458281,0,28,2
730,Wisconsin,Beta,0.54808164,0,104,2
731,Wisconsin,Beta,0.537074,0,99,2
732,Wisconsin,Beta,0.6106471,0,200,2
733,Wisconsin,Beta,0.57263875,7,0,2
734,Wisconsin,Beta,0.44041044,7,242,2
735,Wisconsin,Beta,0.62126815,242,170,2
736,Wisconsin,Beta,0.6429885,242,6,2
737,Wisconsin,Beta,0.7648381,242,233,2
738,Wisconsin,Beta,0.6926627,242,109,2
739,Wisconsin,Beta,0.65454495,242,7,2
740,Wisconsin,Beta,0.54725474,242,150,2
741,Wisconsin,Beta,0.61334753,242,194,2
742,Wisconsin,Beta,0.61870545,242,215,2
743,Wisconsin,Beta,0.6767495,242,171,2
744,Wisconsin,Beta,0.62687224,242,38,2
745,Wisconsin,Beta,0.65426266,242,149,2
746,Wisconsin,Beta,0.72854465,242,24,2
747,Wisconsin,Beta,0.5710711,242,249,2
748,Wisconsin,Beta,0.60608804,242,28,2
749,Wisconsin,Beta,0.55113655,242,205,2
750,Wisconsin,Beta,0.6869238,242,148,2
751,Wisconsin,Beta,0.67057544,242,21,2
752,Wisconsin,Beta,0.599592,242,74,2
753,Wisconsin,Beta,0.61986595,242,167,2
754,Wisconsin,Beta,0.673939,242,202,2
755,Wisconsin,Beta,0.6935454,217,96,2
756,Wisconsin,Beta,0.6002909,217,217,2
757,Wisconsin,Beta,0.67723817,112,112,2
758,Wisconsin,Beta,0.40975156,4,195,2
759,Wisconsin,Beta,0.4856228,158,229,2
760,Wisconsin,Beta,0.5471249,199,84,2
761,Wisconsin,Beta,0.638158,199,8,2
762,Wisconsin,Beta,0.5994599,199,145,2
763,Wisconsin,Beta,0.61945486,199,32,2
764,Wisconsin,Beta,0.5528625,53,33,2
765,Wisconsin,Beta,0.57137334,53,216,2
766,Wisconsin,Beta,0.58356965,53,195,2
767,Wisconsin,Beta,0.5711321,89,211,2
768,Wisconsin,Beta,0.5961416,89,216,2
769,Wisconsin,Beta,0.6127208,89,195,2
770,Wisconsin,Beta,0.62835723,89,202,2
771,Wisconsin,Beta,0.5585175,152,57,2
772,Wisconsin,Beta,0.52205867,152,211,2
773,Wisconsin,Beta,0.54436857,152,216,2
774,Wisconsin,Beta,0.5433277,152,12,2
775,Wisconsin,Beta,0.49630836,152,105,2
776,Wisconsin,Beta,0.6315478,34,132,2
777,Wisconsin,Beta,0.5584303,34,104,2
778,Wisconsin,Beta,0.6498036,91,171,2
779,Wisconsin,Beta,0.6029146,91,123,2
780,Wisconsin,Beta,0.64988303,91,145,2
781,Wisconsin,Beta,0.64523125,178,41,2
782,Wisconsin,Beta,0.66970325,178,173,2
783,Wisconsin,Beta,0.5104635,178,122,2
784,Wisconsin,Beta,0.75012034,178,180,2
785,Wisconsin,Beta,0.45892936,241,29,2
786,Wisconsin,Beta,0.46889156,241,41,2
787,Wisconsin,Beta,0.4674366,241,51,2
788,Wisconsin,Beta,0.4617077,113,25,2
789,Wisconsin,Beta,0.58595407,82,25,2
790,Wisconsin,Beta,0.6082906,25,113,2
791,Wisconsin,Beta,0.54224885,25,82,2
792,Wisconsin,Beta,0.53190327,228,25,2
793,Wisconsin,Beta,0.6661791,156,152,2
794,Wisconsin,Beta,0.5484375,156,143,2
795,Wisconsin,Beta,0.56955034,156,172,2
796,Wisconsin,Beta,0.57720023,156,225,2
797,Wisconsin,Beta,0.6003009,156,183,2
798,Wisconsin,Beta,0.52148706,160,67,2
799,Wisconsin,Beta,0.5874651,160,61,2
800,Wisconsin,Beta,0.62872833,160,232,2
801,Wisconsin,Beta,0.48256505,116,20,2
802,Wisconsin,Beta,0.5602544,87,54,2
803,Wisconsin,Beta,0.49084717,87,229,2
804,Wisconsin,Beta,0.561071,127,54,2
805,Wisconsin,Beta,0.5574016,54,170,2
806,Wisconsin,Beta,0.6615644,54,2,2
807,Wisconsin,Beta,0.49946475,54,159,2
808,Wisconsin,Beta,0.6348028,54,119,2
809,Wisconsin,Beta,0.6774398,54,46,2
810,Wisconsin,Beta,0.54930484,54,165,2
811,Wisconsin,Beta,0.56259614,54,129,2
812,Wisconsin,Beta,0.47905597,150,194,2
813,Wisconsin,Beta,0.5192711,194,150,2
814,Wisconsin,Beta,0.5972241,138,100,2
815,Wisconsin,Beta,0.53489166,106,93,2
816,Wisconsin,Beta,0.5141835,41,29,2
817,Wisconsin,Beta,0.4928618,41,178,2
818,Wisconsin,Beta,0.6546143,245,32,2
819,Wisconsin,Beta,0.66129416,245,168,2
820,Wisconsin,Beta,0.57182765,245,104,2
821,Wisconsin,Beta,0.5232007,240,104,2
822,Wisconsin,Beta,0.4924594,51,241,2
823,Wisconsin,Beta,0.61506736,51,39,2
824,Wisconsin,Beta,0.52866644,70,204,2
825,Wisconsin,Beta,0.5243502,70,52,2
826,Wisconsin,Beta,0.49676657,39,51,2
827,Wisconsin,Beta,0.5953978,215,171,2
828,Wisconsin,Beta,0.5364765,171,215,2
829,Wisconsin,Beta,0.5945728,171,171,2
830,Wisconsin,Beta,0.61714065,172,156,2
831,Wisconsin,Beta,0.56883544,38,145,2
832,Wisconsin,Beta,0.48568016,145,38,2
833,Wisconsin,Beta,0.529802,224,137,2
834,Wisconsin,Beta,0.48416322,83,20,2
835,Wisconsin,Beta,0.6026147,83,90,2
836,Wisconsin,Beta,0.5160053,90,83,2
837,Wisconsin,Beta,0.5571544,45,97,2
838,Wisconsin,Beta,0.55753183,45,115,2
839,Wisconsin,Beta,0.5970644,45,5,2
840,Wisconsin,Beta,0.51222485,71,204,2
841,Wisconsin,Beta,0.51063716,71,52,2
842,Wisconsin,Beta,0.5485034,141,97,2
843,Wisconsin,Beta,0.55190766,141,115,2
844,Wisconsin,Beta,0.58646584,141,5,2
845,Wisconsin,Beta,0.52599347,153,153,2
846,Wisconsin,Beta,0.6289401,196,32,2
847,Wisconsin,Beta,0.5502094,32,97,2
848,Wisconsin,Beta,0.5552531,32,115,2
849,Wisconsin,Beta,0.59478503,32,5,2
850,Wisconsin,Beta,0.68549263,225,156,2
851,Wisconsin,Beta,0.5199327,49,204,2
852,Wisconsin,Beta,0.51710266,49,52,2
853,Wisconsin,Beta,0.5103415,162,51,2
854,Wisconsin,Beta,0.63935506,192,73,2
855,Wisconsin,Beta,0.60257375,192,112,2
856,Wisconsin,Beta,0.5449536,192,34,2
857,Wisconsin,Beta,0.5302393,192,41,2
858,Wisconsin,Beta,0.5359345,192,125,2
859,Wisconsin,Beta,0.5735432,192,192,2
860,Wisconsin,Beta,0.5589531,192,173,2
861,Wisconsin,Beta,0.5325667,192,140,2
862,Wisconsin,Beta,0.4004892,192,122,2
863,Wisconsin,Beta,0.48804367,192,31,2
864,Wisconsin,Beta,0.49669257,81,97,2
865,Wisconsin,Beta,0.50153005,81,115,2
866,Wisconsin,Beta,0.5354598,81,5,2
867,Wisconsin,Beta,0.40277743,223,89,2
868,Wisconsin,Beta,0.59917736,223,202,2
869,Wisconsin,Beta,0.5400847,168,97,2
870,Wisconsin,Beta,0.5431085,168,115,2
871,Wisconsin,Beta,0.5798152,168,5,2
872,Wisconsin,Beta,0.5359937,201,207,2
873,Wisconsin,Beta,0.6200586,201,8,2
874,Wisconsin,Beta,0.51630414,26,201,2
875,Wisconsin,Beta,0.6492365,173,65,2
876,Wisconsin,Beta,0.6193219,173,26,2
877,Wisconsin,Beta,0.6092959,173,226,2
878,Wisconsin,Beta,0.6224269,173,182,2
879,Wisconsin,Beta,0.4722034,173,122,2
880,Wisconsin,Beta,0.5622651,149,62,2
881,Wisconsin,Beta,0.6183584,24,62,2
882,Wisconsin,Beta,0.54063284,164,37,2
883,Wisconsin,Beta,0.44207802,166,191,2
884,Wisconsin,Beta,0.43468472,249,117,2
885,Wisconsin,Beta,0.47150707,117,249,2
886,Wisconsin,Beta,0.47025913,117,117,2
887,Wisconsin,Beta,0.5938719,28,28,2
888,Wisconsin,Beta,0.59406126,28,104,2
889,Wisconsin,Beta,0.6642788,2,54,2
890,Wisconsin,Beta,0.43675512,68,126,2
891,Wisconsin,Beta,0.47013456,205,169,2
892,Wisconsin,Beta,0.4304129,169,205,2
893,Wisconsin,Beta,0.45488477,169,169,2
894,Wisconsin,Beta,0.5553669,79,132,2
895,Wisconsin,Beta,0.4931877,79,29,2
896,Wisconsin,Beta,0.50849795,79,213,2
897,Wisconsin,Beta,0.51607007,79,68,2
898,Wisconsin,Beta,0.45436728,79,79,2
899,Wisconsin,Beta,0.4977561,79,193,2
900,Wisconsin,Beta,0.5035282,79,126,2
901,Wisconsin,Beta,0.45882726,79,69,2
902,Wisconsin,Beta,0.45170194,148,229,2
903,Wisconsin,Beta,0.6513189,229,148,2
904,Wisconsin,Beta,0.518431,236,97,2
905,Wisconsin,Beta,0.5202891,236,115,2
906,Wisconsin,Beta,0.5620999,236,5,2
907,Wisconsin,Beta,0.6179403,197,84,2
908,Wisconsin,Beta,0.6769265,197,232,2
909,Wisconsin,Beta,0.5969028,197,209,2
910,Wisconsin,Beta,0.62269646,197,37,2
911,Wisconsin,Beta,0.57479745,197,13,2
912,Wisconsin,Beta,0.5560839,151,37,2
913,Wisconsin,Beta,0.5991581,121,42,2
914,Wisconsin,Beta,0.56673515,121,161,2
915,Wisconsin,Beta,0.5070729,121,120,2
916,Wisconsin,Beta,0.65943754,50,230,2
917,Wisconsin,Beta,0.5367055,50,135,2
918,Wisconsin,Beta,0.40953928,50,85,2
919,Wisconsin,Beta,0.51673335,50,72,2
920,Wisconsin,Beta,0.5244447,50,44,2
921,Wisconsin,Beta,0.51947194,50,31,2
922,Wisconsin,Beta,0.561146,120,121,2
923,Wisconsin,Beta,0.5397306,120,161,2
924,Wisconsin,Beta,0.55224204,120,157,2
925,Wisconsin,Beta,0.48180053,120,120,2
926,Wisconsin,Beta,0.49264923,154,209,2
927,Wisconsin,Beta,0.6907654,184,156,2
928,Wisconsin,Beta,0.6279378,184,75,2
929,Wisconsin,Beta,0.51267815,21,22,2
930,Wisconsin,Beta,0.58198875,22,21,2
931,Wisconsin,Beta,0.5144074,22,22,2
932,Wisconsin,Beta,0.50875086,210,225,2
933,Wisconsin,Beta,0.5317383,210,183,2
934,Wisconsin,Beta,0.47768462,179,158,2
935,Wisconsin,Beta,0.54236263,75,199,2
936,Wisconsin,Beta,0.60755837,75,156,2
937,Wisconsin,Beta,0.541473,75,172,2
938,Wisconsin,Beta,0.48255327,75,153,2
939,Wisconsin,Beta,0.6150656,75,184,2
940,Wisconsin,Beta,0.5729949,75,183,2
941,Wisconsin,Beta,0.5339981,75,77,2
942,Wisconsin,Beta,0.54929566,12,12,2
943,Wisconsin,Beta,0.6073269,232,209,2
944,Wisconsin,Beta,0.58340025,66,3,2
945,Wisconsin,Beta,0.49138305,3,204,2
946,Wisconsin,Beta,0.48900118,3,52,2
947,Wisconsin,Beta,0.55110735,146,136,2
948,Wisconsin,Beta,0.4657542,222,20,2
949,Wisconsin,Beta,0.72528136,5,32,2
950,Wisconsin,Beta,0.63077843,101,97,2
951,Wisconsin,Beta,0.63268375,101,115,2
952,Wisconsin,Beta,0.66762805,101,5,2
953,Wisconsin,Beta,0.586689,140,140,2
954,Wisconsin,Beta,0.5617977,226,41,2
955,Wisconsin,Beta,0.48767456,119,129,2
956,Wisconsin,Beta,0.56447107,46,54,2
957,Wisconsin,Beta,0.6230765,46,119,2
958,Wisconsin,Beta,0.54973435,46,129,2
959,Wisconsin,Beta,0.5156601,165,159,2
960,Wisconsin,Beta,0.58243114,165,129,2
961,Wisconsin,Beta,0.5546993,129,54,2
962,Wisconsin,Beta,0.47437924,129,159,2
963,Wisconsin,Beta,0.61393434,129,119,2
964,Wisconsin,Beta,0.6608931,129,46,2
965,Wisconsin,Beta,0.5261964,129,165,2
966,Wisconsin,Beta,0.42973375,78,87,2
967,Wisconsin,Beta,0.617236,189,171,2
968,Wisconsin,Beta,0.47349384,189,93,2
969,Wisconsin,Beta,0.42521656,92,163,2
970,Wisconsin,Beta,0.46334052,92,170,2
971,Wisconsin,Beta,0.4914686,92,161,2
972,Wisconsin,Beta,0.38481596,92,93,2
973,Wisconsin,Beta,0.45701998,11,87,2
974,Wisconsin,Beta,0.37118763,11,127,2
975,Wisconsin,Beta,0.600989,47,11,2
976,Wisconsin,Beta,0.48202482,126,29,2
977,Wisconsin,Beta,0.4994123,126,68,2
978,Wisconsin,Beta,0.4463222,126,69,2
979,Wisconsin,Beta,0.60593694,214,37,2
980,Wisconsin,Beta,0.43616918,37,191,2
981,Wisconsin,Beta,0.37045908,37,214,2
982,Wisconsin,Beta,0.51721174,37,37,2
983,Wisconsin,Beta,0.5060384,122,178,2
984,Wisconsin,Beta,0.5416362,122,41,2
985,Wisconsin,Beta,0.45582613,130,139,2
986,Wisconsin,Beta,0.6079004,130,18,2
987,Wisconsin,Beta,0.7182365,248,132,2
988,Wisconsin,Beta,0.68425596,181,155,2
989,Wisconsin,Beta,0.5239518,155,204,2
990,Wisconsin,Beta,0.52436334,155,52,2
991,Wisconsin,Beta,0.53516054,155,181,2
992,Wisconsin,Beta,0.55436486,246,97,2
993,Wisconsin,Beta,0.5582994,246,115,2
994,Wisconsin,Beta,0.5938468,246,5,2
995,Wisconsin,Beta,0.3196866,35,20,2
996,Wisconsin,Beta,0.4203033,250,35,2
997,Wisconsin,Beta,0.51098436,200,247,2
998,Wisconsin,Beta,0.588456,180,178,2
999,Wisconsin,Beta,0.4427589,30,204,2
1000,Wisconsin,Beta,0.44204894,30,52,2
1001,Wisconsin,Beta,0.59992117,74,203,2
1002,Wisconsin,Beta,0.4824003,203,74,2
1003,Wisconsin,Beta,0.57694435,203,203,2
1004,Wisconsin,Beta,0.48688075,69,29,2
1005,Wisconsin,Beta,0.50458914,69,41,2
1006,Wisconsin,Beta,0.49720737,69,126,2
1007,Wisconsin,Beta,0.651001,167,202,2
1008,Wisconsin,Beta,0.56518465,202,167,2
1009,Wisconsin,Beta,0.5739254,43,217,2
1010,Wisconsin,Beta,0.58286124,183,156,2
1011,Wisconsin,Beta,0.53094983,44,178,2
1012,Wisconsin,Beta,0.505777,44,241,2
1013,Wisconsin,Beta,0.5632707,44,41,2
1014,Wisconsin,Beta,0.54869825,44,9,2
1015,Wisconsin,Beta,0.58686775,44,173,2
1016,Wisconsin,Beta,0.5647722,44,140,2
1017,Wisconsin,Beta,0.5800453,44,182,2
1018,Wisconsin,Beta,0.43030214,44,122,2
1019,Wisconsin,Beta,0.520007,44,31,2
1020,Wisconsin,Beta,0.54706943,107,217,2
1021,Wisconsin,Beta,0.53876436,107,124,2
1022,Wisconsin,Beta,0.55421525,107,10,2
1023,Wisconsin,Beta,0.6117298,107,183,2
1024,Wisconsin,Beta,0.58451915,239,167,2
1025,Wisconsin,Beta,0.4822256,206,33,2
1026,Wisconsin,Beta,0.5345855,206,171,2
1027,Wisconsin,Beta,0.41819164,206,201,2
1028,Wisconsin,Beta,0.5507023,58,12,2
1029,Wisconsin,Beta,0.55191463,219,63,2
1030,Wisconsin,Beta,0.5646928,63,78,3
1031,Wisconsin,Beta,0.5737751,63,92,3
1032,Wisconsin,Beta,0.5728042,27,63,3
1033,Wisconsin,Beta,0.6021905,27,111,3
1034,Wisconsin,Beta,0.45583403,110,12,3
1035,Wisconsin,Beta,0.5230613,98,63,3
1036,Wisconsin,Beta,0.59420127,98,27,3
1037,Wisconsin,Beta,0.57703024,98,244,3
1038,Wisconsin,Beta,0.5348629,98,147,3
1039,Wisconsin,Beta,0.511091,98,86,3
1040,Wisconsin,Beta,0.50961095,98,163,3
1041,Wisconsin,Beta,0.5745769,98,132,3
1042,Wisconsin,Beta,0.62808156,98,175,3
1043,Wisconsin,Beta,0.4811539,98,19,3
1044,Wisconsin,Beta,0.57391614,98,17,3
1045,Wisconsin,Beta,0.5028098,98,190,3
1046,Wisconsin,Beta,0.61050326,98,102,3
1047,Wisconsin,Beta,0.5068365,98,114,3
1048,Wisconsin,Beta,0.52042186,98,170,3
1049,Wisconsin,Beta,0.4850005,98,243,3
1050,Wisconsin,Beta,0.5436449,98,6,3
1051,Wisconsin,Beta,0.5712689,98,57,3
1052,Wisconsin,Beta,0.47696534,98,67,3
1053,Wisconsin,Beta,0.56180584,98,211,3
1054,Wisconsin,Beta,0.5181536,98,29,3
1055,Wisconsin,Beta,0.5194795,98,33,3
1056,Wisconsin,Beta,0.609333,98,144,3
1057,Wisconsin,Beta,0.5395114,98,109,3
1058,Wisconsin,Beta,0.56707186,98,96,3
1059,Wisconsin,Beta,0.53766924,98,204,3
1060,Wisconsin,Beta,0.51861763,98,52,3
1061,Wisconsin,Beta,0.61702114,98,59,3
1062,Wisconsin,Beta,0.5840755,98,60,3
1063,Wisconsin,Beta,0.58415645,98,4,3
1064,Wisconsin,Beta,0.5756089,98,131,3
1065,Wisconsin,Beta,0.44955537,98,174,3
1066,Wisconsin,Beta,0.49445772,98,113,3
1067,Wisconsin,Beta,0.5704178,98,82,3
1068,Wisconsin,Beta,0.5954911,98,25,3
1069,Wisconsin,Beta,0.57182246,98,54,3
1070,Wisconsin,Beta,0.6197638,98,138,3
1071,Wisconsin,Beta,0.6109273,98,213,3
1072,Wisconsin,Beta,0.5774791,98,41,3
1073,Wisconsin,Beta,0.6727621,98,177,3
1074,Wisconsin,Beta,0.5897549,98,171,3
1075,Wisconsin,Beta,0.54620576,98,172,3
1076,Wisconsin,Beta,0.5319865,98,125,3
1077,Wisconsin,Beta,0.54037976,98,8,3
1078,Wisconsin,Beta,0.6382673,98,123,3
1079,Wisconsin,Beta,0.5716891,98,145,3
1080,Wisconsin,Beta,0.5533381,98,111,3
1081,Wisconsin,Beta,0.617083,98,139,3
1082,Wisconsin,Beta,0.60608906,98,137,3
1083,Wisconsin,Beta,0.6807506,98,76,3
1084,Wisconsin,Beta,0.5929211,98,45,3
1085,Wisconsin,Beta,0.5453525,98,238,3
1086,Wisconsin,Beta,0.5751531,98,15,3
1087,Wisconsin,Beta,0.5498256,98,153,3
1088,Wisconsin,Beta,0.60782206,98,32,3
1089,Wisconsin,Beta,0.56532156,98,235,3
1090,Wisconsin,Beta,0.6075927,98,230,3
1091,Wisconsin,Beta,0.53914505,98,237,3
1092,Wisconsin,Beta,0.61315465,98,192,3
1093,Wisconsin,Beta,0.6029594,98,168,3
1094,Wisconsin,Beta,0.5978993,98,173,3
1095,Wisconsin,Beta,0.54155374,98,28,3
1096,Wisconsin,Beta,0.5894075,98,104,3
1097,Wisconsin,Beta,0.6046794,98,124,3
1098,Wisconsin,Beta,0.44253144,98,135,3
1099,Wisconsin,Beta,0.53814083,98,2,3
1100,Wisconsin,Beta,0.5772647,98,68,3
1101,Wisconsin,Beta,0.58341914,98,205,3
1102,Wisconsin,Beta,0.5933715,98,169,3
1103,Wisconsin,Beta,0.5556787,98,229,3
1104,Wisconsin,Beta,0.620791,98,88,3
1105,Wisconsin,Beta,0.6081323,98,16,3
1106,Wisconsin,Beta,0.62212664,98,157,3
1107,Wisconsin,Beta,0.666702,98,1,3
1108,Wisconsin,Beta,0.6346133,98,227,3
1109,Wisconsin,Beta,0.56086415,98,154,3
1110,Wisconsin,Beta,0.5551282,98,10,3
1111,Wisconsin,Beta,0.5970414,98,184,3
1112,Wisconsin,Beta,0.60122657,98,22,3
1113,Wisconsin,Beta,0.594798,98,75,3
