Dataset,GT,Probability,P1,P2,Run
25,0,0,76,18,31
25,0,0,76,26,31
25,0,0,97,9,31
25,0,0,98,18,31
25,0,0,98,24,31
25,0,0,98,26,31
25,0,0,98,31,31
25,0,0,98,32,31
25,0,0,98,33,31
25,0,0,98,46,31
25,0,0,98,60,31
25,0,0,98,74,31
25,0,0,7,18,32
25,1,0,9,12,32
25,1,0.52436733,9,14,32
25,1,0,9,17,32
25,0,0,9,18,32
25,1,0.48895478,9,23,32
25,0,0,9,32,32
25,1,0,9,40,32
25,1,0,9,51,32
25,1,0,9,54,32
25,1,0,9,61,32
25,1,0,9,62,32
25,1,0,9,69,32
25,1,0,9,71,32
25,1,0,9,97,32
25,0,0,12,9,32
25,0,0,14,9,32
25,0,0,17,9,32
25,0,0,17,54,32
25,1,0,18,7,32
25,0,0,18,9,32
25,1,0,18,19,32
25,1,0,18,20,32
25,1,0,18,22,32
25,1,0,18,24,32
25,1,0,18,25,32
25,1,0,18,26,32
25,1,0,18,30,32
25,1,0,18,31,32
25,1,0,18,32,32
25,1,0,18,33,32
25,1,0,18,39,32
25,1,0,18,42,32
25,1,0,18,46,32
25,1,0,18,50,32
25,1,0,18,53,32
25,1,0,18,60,32
25,1,0,18,74,32
25,1,0,18,76,32
25,1,0,18,98,32
25,0,0,19,18,32
25,0,0,20,18,32
25,0,0,22,18,32
25,0,0,22,32,32
25,0,0,22,33,32
25,0,0,23,9,32
25,0,0,24,18,32
25,0,0,24,25,32
25,0,0,24,26,32
25,0,0,24,30,32
25,0,0,24,31,32
25,0,0,24,32,32
25,0,0,24,33,32
25,0,0,24,74,32
25,0,0,24,98,32
25,0,0,25,18,32
25,0,0,25,24,32
25,0,0,25,26,32
25,0,0,25,32,32
25,0,0,25,42,32
25,0,0,25,60,32
25,0,0,26,18,32
25,0,0,26,24,32
25,0,0,26,25,32
25,0,0,26,31,32
25,0,0,26,32,32
25,0,0,26,33,32
25,0,0,26,39,32
25,0,0,26,42,32
25,0,0,26,74,32
25,0,0,26,76,32
25,0,0,26,98,32
25,0,0,30,18,32
25,0,0,30,24,32
25,0,0,30,33,32
25,0,0,31,18,32
25,0,0,31,24,32
25,0,0,31,26,32
25,0,0,31,32,32
25,0,0,31,33,32
25,0,0,31,42,32
25,0,0,31,50,32
25,0,0,31,74,32
25,0,0,31,98,32
25,0,0,32,9,32
25,0,0,32,18,32
25,0,0,32,22,32
25,0,0,32,24,32
25,0,0,32,25,32
25,0,0,32,26,32
25,0,0,32,31,32
25,0,0,32,33,32
25,0,0,32,46,32
25,0,0,32,98,32
25,0,0,33,18,32
25,0,0,33,22,32
25,0,0,33,24,32
25,0,0,33,26,32
25,0,0,33,30,32
25,0,0,33,31,32
25,0,0,33,32,32
25,0,0,33,42,32
25,0,0,33,74,32
25,0,0,33,98,32
25,0,0,39,18,32
25,0,0,39,26,32
25,0,0,39,42,32
25,0,0,40,9,32
25,0,0,42,18,32
25,0,0,42,25,32
25,0,0,42,26,32
25,0,0,42,31,32
25,0,0,42,33,32
25,0,0,42,39,32
25,0,0,46,18,32
25,0,0,46,32,32
25,0,0,46,50,32
25,0,0,46,98,32
25,0,0,50,18,32
25,0,0,50,31,32
25,0,0,50,46,32
25,0,0,51,9,32
25,0,0,53,18,32
25,0,0,54,9,32
25,0,0,54,17,32
25,0,0,60,18,32
25,0,0,60,25,32
25,0,0,60,98,32
25,0,0,61,9,32
25,0,0,62,9,32
25,0,0,69,9,32
25,0,0,71,9,32
25,0,0,74,18,32
25,0,0,74,24,32
25,0,0,74,26,32
25,0,0,74,31,32
25,0,0,74,33,32
25,0,0,74,98,32
25,0,0,76,18,32
25,0,0,76,26,32
25,0,0,97,9,32
25,0,0,98,18,32
25,0,0,98,24,32
25,0,0,98,26,32
25,0,0,98,31,32
25,0,0,98,32,32
25,0,0,98,33,32
25,0,0,98,46,32
25,0,0,98,60,32
25,0,0,98,74,32
25,0,0,7,18,33
25,1,0,9,12,33
25,1,0,9,14,33
25,1,0,9,17,33
25,0,0,9,18,33
25,1,0,9,23,33
25,0,0,9,32,33
25,1,0,9,40,33
25,1,0.5897448,9,51,33
25,1,0,9,54,33
25,1,0,9,61,33
25,1,0,9,62,33
25,1,0,9,69,33
25,1,0,9,71,33
25,1,0,9,97,33
25,0,0,12,9,33
25,0,0,14,9,33
25,0,0,17,9,33
25,0,0,17,54,33
25,1,0,18,7,33
25,0,0,18,9,33
25,1,0,18,19,33
25,1,0,18,20,33
25,1,0,18,22,33
25,1,0,18,24,33
25,1,0,18,25,33
25,1,0,18,26,33
25,1,0,18,30,33
25,1,0,18,31,33
25,1,0,18,32,33
25,1,0,18,33,33
25,1,0,18,39,33
25,1,0,18,42,33
25,1,0,18,46,33
25,1,0,18,50,33
25,1,0,18,53,33
25,1,0,18,60,33
25,1,0,18,74,33
25,1,0,18,76,33
25,1,0,18,98,33
25,0,0,19,18,33
25,0,0,20,18,33
25,0,0,22,18,33
25,0,0,22,32,33
25,0,0,22,33,33
25,0,0,23,9,33
25,0,0,24,18,33
25,0,0,24,25,33
25,0,0,24,26,33
25,0,0,24,30,33
25,0,0,24,31,33
25,0,0,24,32,33
25,0,0,24,33,33
25,0,0,24,74,33
25,0,0,24,98,33
25,0,0,25,18,33
25,0,0,25,24,33
25,0,0,25,26,33
25,0,0,25,32,33
25,0,0,25,42,33
25,0,0,25,60,33
25,0,0,26,18,33
25,0,0,26,24,33
25,0,0,26,25,33
25,0,0,26,31,33
25,0,0,26,32,33
25,0,0,26,33,33
25,0,0,26,39,33
25,0,0,26,42,33
25,0,0,26,74,33
25,0,0,26,76,33
25,0,0,26,98,33
25,0,0,30,18,33
25,0,0,30,24,33
25,0,0,30,33,33
25,0,0,31,18,33
25,0,0,31,24,33
25,0,0,31,26,33
25,0,0,31,32,33
25,0,0,31,33,33
25,0,0,31,42,33
25,0,0,31,50,33
25,0,0,31,74,33
25,0,0,31,98,33
25,0,0,32,9,33
25,0,0,32,18,33
25,0,0,32,22,33
25,0,0,32,24,33
25,0,0,32,25,33
25,0,0,32,26,33
25,0,0,32,31,33
25,0,0,32,33,33
25,0,0,32,46,33
25,0,0,32,98,33
25,0,0,33,18,33
25,0,0,33,22,33
25,0,0,33,24,33
25,0,0,33,26,33
25,0,0,33,30,33
25,0,0,33,31,33
25,0,0,33,32,33
25,0,0,33,42,33
25,0,0,33,74,33
25,0,0,33,98,33
25,0,0,39,18,33
25,0,0,39,26,33
25,0,0,39,42,33
25,0,0,40,9,33
25,0,0,42,18,33
25,0,0,42,25,33
25,0,0,42,26,33
25,0,0,42,31,33
25,0,0,42,33,33
25,0,0,42,39,33
25,0,0,46,18,33
25,0,0,46,32,33
25,0,0,46,50,33
25,0,0,46,98,33
25,0,0,50,18,33
25,0,0,50,31,33
25,0,0,50,46,33
25,0,0,51,9,33
25,0,0,53,18,33
25,0,0,54,9,33
25,0,0,54,17,33
25,0,0,60,18,33
25,0,0,60,25,33
25,0,0,60,98,33
25,0,0,61,9,33
25,0,0,62,9,33
25,0,0,69,9,33
25,0,0,71,9,33
25,0,0,74,18,33
25,0,0,74,24,33
25,0,0,74,26,33
25,0,0,74,31,33
25,0,0,74,33,33
25,0,0,74,98,33
25,0,0,76,18,33
25,0,0,76,26,33
25,0,0,97,9,33
25,0,0,98,18,33
25,0,0,98,24,33
25,0,0,98,26,33
25,0,0,98,31,33
25,0,0,98,32,33
25,0,0,98,33,33
25,0,0,98,46,33
25,0,0,98,60,33
25,0,0,98,74,33
25,0,0,7,18,34
25,1,0.52026105,9,12,34
25,1,0,9,14,34
25,1,0,9,17,34
25,0,0,9,18,34
25,1,0,9,23,34
25,0,0,9,32,34
25,1,0,9,40,34
25,1,0,9,51,34
25,1,0,9,54,34
25,1,0.49491772,9,61,34
25,1,0,9,62,34
25,1,0,9,69,34
25,1,0,9,71,34
25,1,0,9,97,34
25,0,0,12,9,34
25,0,0,14,9,34
25,0,0,17,9,34
25,0,0,17,54,34
25,1,0,18,7,34
25,0,0,18,9,34
25,1,0,18,19,34
25,1,0,18,20,34
25,1,0,18,22,34
25,1,0,18,24,34
25,1,0,18,25,34
25,1,0,18,26,34
25,1,0,18,30,34
25,1,0,18,31,34
25,1,0,18,32,34
25,1,0,18,33,34
25,1,0,18,39,34
25,1,0,18,42,34
25,1,0,18,46,34
25,1,0,18,50,34
25,1,0,18,53,34
25,1,0,18,60,34
25,1,0,18,74,34
25,1,0,18,76,34
25,1,0,18,98,34
25,0,0,19,18,34
25,0,0,20,18,34
25,0,0,22,18,34
25,0,0,22,32,34
25,0,0,22,33,34
25,0,0,23,9,34
25,0,0,24,18,34
25,0,0,24,25,34
25,0,0,24,26,34
25,0,0,24,30,34
25,0,0,24,31,34
25,0,0,24,32,34
25,0,0,24,33,34
25,0,0,24,74,34
25,0,0,24,98,34
25,0,0,25,18,34
25,0,0,25,24,34
25,0,0,25,26,34
25,0,0,25,32,34
25,0,0,25,42,34
25,0,0,25,60,34
25,0,0,26,18,34
25,0,0,26,24,34
25,0,0,26,25,34
25,0,0,26,31,34
25,0,0,26,32,34
25,0,0,26,33,34
25,0,0,26,39,34
25,0,0,26,42,34
25,0,0,26,74,34
25,0,0,26,76,34
25,0,0,26,98,34
25,0,0,30,18,34
25,0,0,30,24,34
25,0,0,30,33,34
25,0,0,31,18,34
25,0,0,31,24,34
25,0,0,31,26,34
25,0,0,31,32,34
25,0,0,31,33,34
25,0,0,31,42,34
25,0,0,31,50,34
25,0,0,31,74,34
25,0,0,31,98,34
25,0,0,32,9,34
25,0,0,32,18,34
25,0,0,32,22,34
25,0,0,32,24,34
25,0,0,32,25,34
25,0,0,32,26,34
25,0,0,32,31,34
25,0,0,32,33,34
25,0,0,32,46,34
25,0,0,32,98,34
25,0,0,33,18,34
25,0,0,33,22,34
25,0,0,33,24,34
25,0,0,33,26,34
25,0,0,33,30,34
25,0,0,33,31,34
25,0,0,33,32,34
25,0,0,33,42,34
25,0,0,33,74,34
25,0,0,33,98,34
25,0,0,39,18,34
25,0,0,39,26,34
25,0,0,39,42,34
25,0,0,40,9,34
25,0,0,42,18,34
25,0,0,42,25,34
25,0,0,42,26,34
25,0,0,42,31,34
25,0,0,42,33,34
25,0,0,42,39,34
25,0,0,46,18,34
25,0,0,46,32,34
25,0,0,46,50,34
25,0,0,46,98,34
25,0,0,50,18,34
25,0,0,50,31,34
25,0,0,50,46,34
25,0,0,51,9,34
25,0,0,53,18,34
25,0,0,54,9,34
25,0,0,54,17,34
25,0,0,60,18,34
25,0,0,60,25,34
25,0,0,60,98,34
25,0,0,61,9,34
25,0,0,62,9,34
25,0,0,69,9,34
25,0,0,71,9,34
25,0,0,74,18,34
25,0,0,74,24,34
25,0,0,74,26,34
25,0,0,74,31,34
25,0,0,74,33,34
25,0,0,74,98,34
25,0,0,76,18,34
25,0,0,76,26,34
25,0,0,97,9,34
25,0,0,98,18,34
25,0,0,98,24,34
25,0,0,98,26,34
25,0,0,98,31,34
25,0,0,98,32,34
25,0,0,98,33,34
25,0,0,98,46,34
25,0,0,98,60,34
25,0,0,98,74,34
25,0,0,7,18,35
25,1,0,9,12,35
25,1,0.5225261,9,14,35
25,1,0,9,17,35
25,0,0,9,18,35
25,1,0,9,23,35
25,0,0,9,32,35
25,1,0,9,40,35
25,1,0,9,51,35
25,1,0,9,54,35
25,1,0,9,61,35
25,1,0,9,62,35
25,1,0.56730396,9,69,35
25,1,0,9,71,35
25,1,0,9,97,35
25,0,0,12,9,35
25,0,0,14,9,35
25,0,0,17,9,35
25,0,0,17,54,35
25,1,0,18,7,35
25,0,0,18,9,35
25,1,0,18,19,35
25,1,0,18,20,35
25,1,0,18,22,35
25,1,0,18,24,35
25,1,0,18,25,35
25,1,0,18,26,35
25,1,0,18,30,35
25,1,0,18,31,35
25,1,0,18,32,35
25,1,0,18,33,35
25,1,0,18,39,35
25,1,0,18,42,35
25,1,0,18,46,35
25,1,0,18,50,35
25,1,0,18,53,35
25,1,0,18,60,35
25,1,0,18,74,35
25,1,0,18,76,35
25,1,0,18,98,35
25,0,0,19,18,35
25,0,0,20,18,35
25,0,0,22,18,35
25,0,0,22,32,35
25,0,0,22,33,35
25,0,0,23,9,35
25,0,0,24,18,35
25,0,0,24,25,35
25,0,0,24,26,35
25,0,0,24,30,35
25,0,0,24,31,35
25,0,0,24,32,35
25,0,0,24,33,35
25,0,0,24,74,35
25,0,0,24,98,35
25,0,0,25,18,35
25,0,0,25,24,35
25,0,0,25,26,35
25,0,0,25,32,35
25,0,0,25,42,35
25,0,0,25,60,35
25,0,0,26,18,35
25,0,0,26,24,35
25,0,0,26,25,35
25,0,0,26,31,35
25,0,0,26,32,35
25,0,0,26,33,35
25,0,0,26,39,35
25,0,0,26,42,35
25,0,0,26,74,35
25,0,0,26,76,35
25,0,0,26,98,35
25,0,0,30,18,35
25,0,0,30,24,35
25,0,0,30,33,35
25,0,0,31,18,35
25,0,0,31,24,35
25,0,0,31,26,35
25,0,0,31,32,35
25,0,0,31,33,35
25,0,0,31,42,35
25,0,0,31,50,35
25,0,0,31,74,35
25,0,0,31,98,35
25,0,0,32,9,35
25,0,0,32,18,35
25,0,0,32,22,35
25,0,0,32,24,35
25,0,0,32,25,35
25,0,0,32,26,35
25,0,0,32,31,35
25,0,0,32,33,35
25,0,0,32,46,35
25,0,0,32,98,35
25,0,0,33,18,35
25,0,0,33,22,35
25,0,0,33,24,35
25,0,0,33,26,35
25,0,0,33,30,35
25,0,0,33,31,35
25,0,0,33,32,35
25,0,0,33,42,35
25,0,0,33,74,35
25,0,0,33,98,35
25,0,0,39,18,35
25,0,0,39,26,35
25,0,0,39,42,35
25,0,0,40,9,35
25,0,0,42,18,35
25,0,0,42,25,35
25,0,0,42,26,35
25,0,0,42,31,35
25,0,0,42,33,35
25,0,0,42,39,35
25,0,0,46,18,35
25,0,0,46,32,35
25,0,0,46,50,35
25,0,0,46,98,35
25,0,0,50,18,35
25,0,0,50,31,35
25,0,0,50,46,35
25,0,0,51,9,35
25,0,0,53,18,35
25,0,0,54,9,35
25,0,0,54,17,35
25,0,0,60,18,35
25,0,0,60,25,35
25,0,0,60,98,35
25,0,0,61,9,35
25,0,0,62,9,35
25,0,0,69,9,35
25,0,0,71,9,35
25,0,0,74,18,35
25,0,0,74,24,35
25,0,0,74,26,35
25,0,0,74,31,35
25,0,0,74,33,35
25,0,0,74,98,35
25,0,0,76,18,35
25,0,0,76,26,35
25,0,0,97,9,35
25,0,0,98,18,35
25,0,0,98,24,35
25,0,0,98,26,35
25,0,0,98,31,35
25,0,0,98,32,35
25,0,0,98,33,35
25,0,0,98,46,35
25,0,0,98,60,35
25,0,0,98,74,35
25,0,0,7,18,36
25,1,0,9,12,36
25,1,0,9,14,36
25,1,0,9,17,36
25,0,0,9,18,36
25,1,0.50125295,9,23,36
25,0,0,9,32,36
25,1,0,9,40,36
25,1,0,9,51,36
25,1,0,9,54,36
25,1,0,9,61,36
25,1,0.5234287,9,62,36
25,1,0,9,69,36
25,1,0,9,71,36
25,1,0,9,97,36
25,0,0,12,9,36
25,0,0,14,9,36
25,0,0,17,9,36
25,0,0,17,54,36
25,1,0,18,7,36
25,0,0,18,9,36
25,1,0,18,19,36
25,1,0,18,20,36
25,1,0,18,22,36
25,1,0,18,24,36
25,1,0,18,25,36
25,1,0,18,26,36
25,1,0,18,30,36
25,1,0,18,31,36
25,1,0,18,32,36
25,1,0,18,33,36
25,1,0,18,39,36
25,1,0,18,42,36
25,1,0,18,46,36
25,1,0,18,50,36
25,1,0,18,53,36
25,1,0,18,60,36
25,1,0,18,74,36
25,1,0,18,76,36
25,1,0,18,98,36
25,0,0,19,18,36
25,0,0,20,18,36
25,0,0,22,18,36
25,0,0,22,32,36
25,0,0,22,33,36
25,0,0,23,9,36
25,0,0,24,18,36
25,0,0,24,25,36
25,0,0,24,26,36
25,0,0,24,30,36
25,0,0,24,31,36
25,0,0,24,32,36
25,0,0,24,33,36
25,0,0,24,74,36
25,0,0,24,98,36
25,0,0,25,18,36
25,0,0,25,24,36
25,0,0,25,26,36
25,0,0,25,32,36
25,0,0,25,42,36
25,0,0,25,60,36
25,0,0,26,18,36
25,0,0,26,24,36
25,0,0,26,25,36
25,0,0,26,31,36
25,0,0,26,32,36
25,0,0,26,33,36
25,0,0,26,39,36
25,0,0,26,42,36
25,0,0,26,74,36
25,0,0,26,76,36
25,0,0,26,98,36
25,0,0,30,18,36
25,0,0,30,24,36
25,0,0,30,33,36
25,0,0,31,18,36
25,0,0,31,24,36
25,0,0,31,26,36
25,0,0,31,32,36
25,0,0,31,33,36
25,0,0,31,42,36
25,0,0,31,50,36
25,0,0,31,74,36
25,0,0,31,98,36
25,0,0,32,9,36
25,0,0,32,18,36
25,0,0,32,22,36
25,0,0,32,24,36
25,0,0,32,25,36
25,0,0,32,26,36
25,0,0,32,31,36
25,0,0,32,33,36
25,0,0,32,46,36
25,0,0,32,98,36
25,0,0,33,18,36
25,0,0,33,22,36
25,0,0,33,24,36
25,0,0,33,26,36
25,0,0,33,30,36
25,0,0,33,31,36
25,0,0,33,32,36
25,0,0,33,42,36
25,0,0,33,74,36
25,0,0,33,98,36
25,0,0,39,18,36
25,0,0,39,26,36
25,0,0,39,42,36
25,0,0,40,9,36
25,0,0,42,18,36
25,0,0,42,25,36
25,0,0,42,26,36
25,0,0,42,31,36
25,0,0,42,33,36
25,0,0,42,39,36
25,0,0,46,18,36
25,0,0,46,32,36
25,0,0,46,50,36
25,0,0,46,98,36
25,0,0,50,18,36
25,0,0,50,31,36
25,0,0,50,46,36
25,0,0,51,9,36
25,0,0,53,18,36
25,0,0,54,9,36
25,0,0,54,17,36
25,0,0,60,18,36
25,0,0,60,25,36
25,0,0,60,98,36
25,0,0,61,9,36
25,0,0,62,9,36
25,0,0,69,9,36
25,0,0,71,9,36
25,0,0,74,18,36
25,0,0,74,24,36
25,0,0,74,26,36
25,0,0,74,31,36
25,0,0,74,33,36
25,0,0,74,98,36
25,0,0,76,18,36
25,0,0,76,26,36
25,0,0,97,9,36
25,0,0,98,18,36
25,0,0,98,24,36
25,0,0,98,26,36
25,0,0,98,31,36
25,0,0,98,32,36
25,0,0,98,33,36
25,0,0,98,46,36
25,0,0,98,60,36
25,0,0,98,74,36
25,0,0,7,18,37
25,1,0,9,12,37
25,1,0.5751185,9,14,37
25,1,0,9,17,37
25,0,0,9,18,37
25,1,0,9,23,37
25,0,0,9,32,37
25,1,0,9,40,37
25,1,0,9,51,37
25,1,0,9,54,37
25,1,0,9,61,37
25,1,0,9,62,37
25,1,0.58865345,9,69,37
25,1,0,9,71,37
25,1,0,9,97,37
25,0,0,12,9,37
25,0,0,14,9,37
25,0,0,17,9,37
25,0,0,17,54,37
25,1,0,18,7,37
25,0,0,18,9,37
25,1,0,18,19,37
25,1,0,18,20,37
25,1,0,18,22,37
25,1,0,18,24,37
25,1,0,18,25,37
25,1,0,18,26,37
25,1,0,18,30,37
25,1,0,18,31,37
25,1,0,18,32,37
25,1,0,18,33,37
25,1,0,18,39,37
25,1,0,18,42,37
25,1,0,18,46,37
25,1,0,18,50,37
25,1,0,18,53,37
25,1,0,18,60,37
25,1,0,18,74,37
25,1,0,18,76,37
25,1,0,18,98,37
25,0,0,19,18,37
25,0,0,20,18,37
25,0,0,22,18,37
25,0,0,22,32,37
25,0,0,22,33,37
25,0,0,23,9,37
25,0,0,24,18,37
25,0,0,24,25,37
25,0,0,24,26,37
25,0,0,24,30,37
25,0,0,24,31,37
25,0,0,24,32,37
25,0,0,24,33,37
25,0,0,24,74,37
25,0,0,24,98,37
25,0,0,25,18,37
25,0,0,25,24,37
25,0,0,25,26,37
25,0,0,25,32,37
25,0,0,25,42,37
25,0,0,25,60,37
25,0,0,26,18,37
25,0,0,26,24,37
25,0,0,26,25,37
25,0,0,26,31,37
25,0,0,26,32,37
25,0,0,26,33,37
25,0,0,26,39,37
25,0,0,26,42,37
25,0,0,26,74,37
25,0,0,26,76,37
25,0,0,26,98,37
25,0,0,30,18,37
25,0,0,30,24,37
25,0,0,30,33,37
25,0,0,31,18,37
25,0,0,31,24,37
25,0,0,31,26,37
25,0,0,31,32,37
25,0,0,31,33,37
25,0,0,31,42,37
25,0,0,31,50,37
25,0,0,31,74,37
25,0,0,31,98,37
25,0,0,32,9,37
25,0,0,32,18,37
25,0,0,32,22,37
25,0,0,32,24,37
25,0,0,32,25,37
25,0,0,32,26,37
25,0,0,32,31,37
25,0,0,32,33,37
25,0,0,32,46,37
25,0,0,32,98,37
25,0,0,33,18,37
25,0,0,33,22,37
25,0,0,33,24,37
25,0,0,33,26,37
25,0,0,33,30,37
25,0,0,33,31,37
25,0,0,33,32,37
25,0,0,33,42,37
25,0,0,33,74,37
25,0,0,33,98,37
25,0,0,39,18,37
25,0,0,39,26,37
25,0,0,39,42,37
25,0,0,40,9,37
25,0,0,42,18,37
25,0,0,42,25,37
25,0,0,42,26,37
25,0,0,42,31,37
25,0,0,42,33,37
25,0,0,42,39,37
25,0,0,46,18,37
25,0,0,46,32,37
25,0,0,46,50,37
25,0,0,46,98,37
25,0,0,50,18,37
25,0,0,50,31,37
25,0,0,50,46,37
25,0,0,51,9,37
25,0,0,53,18,37
25,0,0,54,9,37
25,0,0,54,17,37
25,0,0,60,18,37
25,0,0,60,25,37
25,0,0,60,98,37
25,0,0,61,9,37
25,0,0,62,9,37
25,0,0,69,9,37
25,0,0,71,9,37
25,0,0,74,18,37
25,0,0,74,24,37
25,0,0,74,26,37
25,0,0,74,31,37
25,0,0,74,33,37
25,0,0,74,98,37
25,0,0,76,18,37
25,0,0,76,26,37
25,0,0,97,9,37
25,0,0,98,18,37
25,0,0,98,24,37
25,0,0,98,26,37
25,0,0,98,31,37
25,0,0,98,32,37
25,0,0,98,33,37
25,0,0,98,46,37
25,0,0,98,60,37
25,0,0,98,74,37
25,0,0,7,18,38
25,1,0,9,12,38
25,1,0,9,14,38
25,1,0,9,17,38
25,0,0,9,18,38
25,1,0.5307793,9,23,38
25,0,0,9,32,38
25,1,0,9,40,38
25,1,0,9,51,38
25,1,0,9,54,38
25,1,0,9,61,38
25,1,0,9,62,38
25,1,0,9,69,38
25,1,0,9,71,38
25,1,0.5583795,9,97,38
25,0,0,12,9,38
25,0,0,14,9,38
25,0,0,17,9,38
25,0,0,17,54,38
25,1,0,18,7,38
25,0,0,18,9,38
25,1,0,18,19,38
25,1,0,18,20,38
25,1,0,18,22,38
25,1,0,18,24,38
25,1,0,18,25,38
25,1,0,18,26,38
25,1,0,18,30,38
25,1,0,18,31,38
25,1,0,18,32,38
25,1,0,18,33,38
25,1,0,18,39,38
25,1,0,18,42,38
25,1,0,18,46,38
25,1,0,18,50,38
25,1,0,18,53,38
25,1,0,18,60,38
25,1,0,18,74,38
25,1,0,18,76,38
25,1,0,18,98,38
25,0,0,19,18,38
25,0,0,20,18,38
25,0,0,22,18,38
25,0,0,22,32,38
25,0,0,22,33,38
25,0,0,23,9,38
25,0,0,24,18,38
25,0,0,24,25,38
25,0,0,24,26,38
25,0,0,24,30,38
25,0,0,24,31,38
25,0,0,24,32,38
25,0,0,24,33,38
25,0,0,24,74,38
25,0,0,24,98,38
25,0,0,25,18,38
25,0,0,25,24,38
25,0,0,25,26,38
25,0,0,25,32,38
25,0,0,25,42,38
25,0,0,25,60,38
25,0,0,26,18,38
25,0,0,26,24,38
25,0,0,26,25,38
25,0,0,26,31,38
25,0,0,26,32,38
25,0,0,26,33,38
25,0,0,26,39,38
25,0,0,26,42,38
25,0,0,26,74,38
25,0,0,26,76,38
25,0,0,26,98,38
25,0,0,30,18,38
25,0,0,30,24,38
25,0,0,30,33,38
25,0,0,31,18,38
25,0,0,31,24,38
25,0,0,31,26,38
25,0,0,31,32,38
25,0,0,31,33,38
25,0,0,31,42,38
25,0,0,31,50,38
25,0,0,31,74,38
25,0,0,31,98,38
25,0,0,32,9,38
25,0,0,32,18,38
25,0,0,32,22,38
25,0,0,32,24,38
25,0,0,32,25,38
25,0,0,32,26,38
25,0,0,32,31,38
25,0,0,32,33,38
25,0,0,32,46,38
25,0,0,32,98,38
25,0,0,33,18,38
25,0,0,33,22,38
25,0,0,33,24,38
25,0,0,33,26,38
25,0,0,33,30,38
25,0,0,33,31,38
25,0,0,33,32,38
25,0,0,33,42,38
25,0,0,33,74,38
25,0,0,33,98,38
25,0,0,39,18,38
25,0,0,39,26,38
25,0,0,39,42,38
25,0,0,40,9,38
25,0,0,42,18,38
25,0,0,42,25,38
25,0,0,42,26,38
25,0,0,42,31,38
25,0,0,42,33,38
25,0,0,42,39,38
25,0,0,46,18,38
25,0,0,46,32,38
25,0,0,46,50,38
25,0,0,46,98,38
25,0,0,50,18,38
25,0,0,50,31,38
25,0,0,50,46,38
25,0,0,51,9,38
25,0,0,53,18,38
25,0,0,54,9,38
25,0,0,54,17,38
25,0,0,60,18,38
25,0,0,60,25,38
25,0,0,60,98,38
25,0,0,61,9,38
25,0,0,62,9,38
25,0,0,69,9,38
25,0,0,71,9,38
25,0,0,74,18,38
25,0,0,74,24,38
25,0,0,74,26,38
25,0,0,74,31,38
25,0,0,74,33,38
25,0,0,74,98,38
25,0,0,76,18,38
25,0,0,76,26,38
25,0,0,97,9,38
25,0,0,98,18,38
25,0,0,98,24,38
25,0,0,98,26,38
25,0,0,98,31,38
25,0,0,98,32,38
25,0,0,98,33,38
25,0,0,98,46,38
25,0,0,98,60,38
25,0,0,98,74,38
25,0,0,7,18,39
25,1,0.51055557,9,12,39
25,1,0,9,14,39
25,1,0,9,17,39
25,0,0,9,18,39
25,1,0,9,23,39
25,0,0,9,32,39
25,1,0,9,40,39
25,1,0,9,51,39
25,1,0,9,54,39
25,1,0.5308047,9,61,39
25,1,0,9,62,39
25,1,0,9,69,39
25,1,0,9,71,39
25,1,0,9,97,39
25,0,0,12,9,39
25,0,0,14,9,39
25,0,0,17,9,39
25,0,0,17,54,39
25,1,0,18,7,39
25,0,0,18,9,39
25,1,0,18,19,39
25,1,0,18,20,39
25,1,0,18,22,39
25,1,0,18,24,39
25,1,0,18,25,39
25,1,0,18,26,39
25,1,0,18,30,39
25,1,0,18,31,39
25,1,0,18,32,39
25,1,0,18,33,39
25,1,0,18,39,39
25,1,0,18,42,39
25,1,0,18,46,39
25,1,0,18,50,39
25,1,0,18,53,39
25,1,0,18,60,39
25,1,0,18,74,39
25,1,0,18,76,39
25,1,0,18,98,39
25,0,0,19,18,39
25,0,0,20,18,39
25,0,0,22,18,39
25,0,0,22,32,39
25,0,0,22,33,39
25,0,0,23,9,39
25,0,0,24,18,39
25,0,0,24,25,39
25,0,0,24,26,39
25,0,0,24,30,39
25,0,0,24,31,39
25,0,0,24,32,39
25,0,0,24,33,39
25,0,0,24,74,39
25,0,0,24,98,39
25,0,0,25,18,39
25,0,0,25,24,39
25,0,0,25,26,39
25,0,0,25,32,39
25,0,0,25,42,39
25,0,0,25,60,39
25,0,0,26,18,39
25,0,0,26,24,39
25,0,0,26,25,39
25,0,0,26,31,39
25,0,0,26,32,39
25,0,0,26,33,39
25,0,0,26,39,39
25,0,0,26,42,39
25,0,0,26,74,39
25,0,0,26,76,39
25,0,0,26,98,39
25,0,0,30,18,39
25,0,0,30,24,39
25,0,0,30,33,39
25,0,0,31,18,39
25,0,0,31,24,39
25,0,0,31,26,39
25,0,0,31,32,39
25,0,0,31,33,39
25,0,0,31,42,39
25,0,0,31,50,39
25,0,0,31,74,39
25,0,0,31,98,39
25,0,0,32,9,39
25,0,0,32,18,39
25,0,0,32,22,39
25,0,0,32,24,39
25,0,0,32,25,39
25,0,0,32,26,39
25,0,0,32,31,39
25,0,0,32,33,39
25,0,0,32,46,39
25,0,0,32,98,39
25,0,0,33,18,39
25,0,0,33,22,39
25,0,0,33,24,39
